ANZSCO code,Occupation,Year,Metric,Value
3423,Electronics Trades Workers,,Age 45 - 54,21.1
3424,Telecommunications Trades Workers,,Age 45 - 54,22.8
3511,Bakers and Pastrycooks,,Age 45 - 54,17.1
3512,Butchers and Smallgoods Makers,,Age 45 - 54,19.1
3513,Chefs,,Age 45 - 54,16.3
3514,Cooks,,Age 45 - 54,17.5
3611,Animal Attendants and Trainers,,Age 45 - 54,19.9
3612,Shearers,,Age 45 - 54,22.7
3613,Veterinary Nurses,,Age 45 - 54,9.8
3621,Florists,,Age 45 - 54,21.8
3622,Gardeners,,Age 45 - 54,22.0
3623,Greenkeepers,,Age 45 - 54,22.8
3624,Nurserypersons,,Age 45 - 54,22.7
3911,Hairdressers,,Age 45 - 54,17.8
3921,"Binders, Finishers and Screen Printers",,Age 45 - 54,30.1
3922,Graphic Pre-press Trades Workers,,Age 45 - 54,27.5
3923,Printers,,Age 45 - 54,29.8
3931,Canvas and Leather Goods Makers,,Age 45 - 54,28.7
3932,Clothing Trades Workers,,Age 45 - 54,28.7
3933,Upholsterers,,Age 45 - 54,29.0
3941,Cabinetmakers,,Age 45 - 54,17.4
3942,Wood Machinists and Other Wood Trades Workers,,Age 45 - 54,24.8
3991,Boat Builders and Shipwrights,,Age 45 - 54,21.9
3992,"Chemical, Gas, Petroleum & Power Plant Operators",,Age 45 - 54,31.3
3993,"Gallery, Library and Museum Technicians",,Age 45 - 54,31.1
3994,Jewellers,,Age 45 - 54,25.0
3995,Performing Arts Technicians,,Age 45 - 54,16.9
3996,Signwriters,,Age 45 - 54,21.3
3999,Other Technicians and Trades Workers,,Age 45 - 54,22.0
4111,Ambulance Officers and Paramedics,,Age 45 - 54,24.2
4112,"Dental Hygienists, Technicians and Therapists",,Age 45 - 54,21.3
4113,Diversional Therapists,,Age 45 - 54,31.1
4114,Enrolled and Mothercraft Nurses,,Age 45 - 54,27.2
4115,Indigenous Health Workers,,Age 45 - 54,29.7
4116,Massage Therapists,,Age 45 - 54,23.6
4117,Welfare Support Workers,,Age 45 - 54,24.6
4211,Child Carers,,Age 45 - 54,16.0
4221,Education Aides,,Age 45 - 54,34.1
4231,Aged and Disabled Carers,,Age 45 - 54,27.1
4232,Dental Assistants,,Age 45 - 54,14.6
4233,Nursing Support and Personal Care Workers,,Age 45 - 54,24.0
4234,Special Care Workers,,Age 45 - 54,18.0
4311,Bar Attendants and Baristas,,Age 45 - 54,6.9
4312,Cafe Workers,,Age 45 - 54,13.2
4313,Gaming Workers,,Age 45 - 54,16.2
4314,Hotel Service Managers,,Age 45 - 54,16.3
4315,Waiters,,Age 45 - 54,5.1
4319,Other Hospitality Workers,,Age 45 - 54,8.7
4411,Defence Force Members - Other Ranks,,Age 45 - 54,8.5
4412,Fire and Emergency Workers,,Age 45 - 54,29.1
4413,Police,,Age 45 - 54,26.8
4421,Prison Officers,,Age 45 - 54,31.0
4422,Security Officers and Guards,,Age 45 - 54,22.0
4511,Beauty Therapists,,Age 45 - 54,14.0
4512,Driving Instructors,,Age 45 - 54,33.0
4513,Funeral Workers,,Age 45 - 54,30.9
4514,"Gallery, Museum and Tour Guides",,Age 45 - 54,20.7
4515,Personal Care Consultants,,Age 45 - 54,24.6
4516,Tourism and Travel Advisers,,Age 45 - 54,17.9
4517,Travel Attendants,,Age 45 - 54,24.8
4518,Other Personal Service Workers,,Age 45 - 54,18.7
4521,Fitness Instructors,,Age 45 - 54,16.0
4522,Outdoor Adventure Guides,,Age 45 - 54,13.5
4523,"Sports Coaches, Instructors and Officials",,Age 45 - 54,10.5
4524,Sportspersons,,Age 45 - 54,6.8
5111,"Contract, Program and Project Administrators",,Age 45 - 54,25.6
5121,Office Managers,,Age 45 - 54,30.3
5122,Practice Managers,,Age 45 - 54,30.1
5211,Personal Assistants,,Age 45 - 54,25.5
5212,Secretaries,,Age 45 - 54,26.8
5311,General Clerks,,Age 45 - 54,25.7
5321,Keyboard Operators,,Age 45 - 54,22.6
5411,Call or Contact Centre Workers,,Age 45 - 54,16.5
5412,Information Officers,,Age 45 - 54,21.0
5421,Receptionists,,Age 45 - 54,21.3
5511,Accounting Clerks,,Age 45 - 54,25.9
5512,Bookkeepers,,Age 45 - 54,28.8
5513,Payroll Clerks,,Age 45 - 54,27.7
5521,Bank Workers,,Age 45 - 54,21.4
5522,Credit and Loans Officers,,Age 45 - 54,21.7
5523,"Insurance, Money Market and Statistical Clerks",,Age 45 - 54,18.9
5611,Betting Clerks,,Age 45 - 54,16.2
5612,Couriers and Postal Deliverers,,Age 45 - 54,26.7
5613,Filing and Registry Clerks,,Age 45 - 54,22.0
5614,Mail Sorters,,Age 45 - 54,29.5
5615,Survey Interviewers,,Age 45 - 54,14.7
5616,Switchboard Operators,,Age 45 - 54,18.7
5619,Other Clerical and Office Support Workers,,Age 45 - 54,19.6
5911,Purchasing and Supply Logistics Clerks,,Age 45 - 54,23.1
5912,Transport and Despatch Clerks,,Age 45 - 54,24.2
5991,Conveyancers and Legal Executives,,Age 45 - 54,17.6
5992,Court and Legal Clerks,,Age 45 - 54,17.7
5993,Debt Collectors,,Age 45 - 54,19.4
5994,Human Resource Clerks,,Age 45 - 54,23.3
5995,Inspectors and Regulatory Officers,,Age 45 - 54,27.7
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",,Age 45 - 54,25.1
5997,Library Assistants,,Age 45 - 54,26.4
5999,Other Clerical & Administrative Workers,,Age 45 - 54,19.4
6111,"Auctioneers, and Stock and Station Agents",,Age 45 - 54,22.7
6112,Insurance Agents,,Age 45 - 54,18.2
6113,Sales Representatives,,Age 45 - 54,25.0
6121,Real Estate Sales Agents,,Age 45 - 54,22.2
6211,Sales Assistants (General),,Age 45 - 54,13.4
6212,ICT Sales Assistants,,Age 45 - 54,13.5
6213,Motor Vehicle and Vehicle Parts Salespersons,,Age 45 - 54,20.8
6214,Pharmacy Sales Assistants,,Age 45 - 54,13.6
6215,Retail Supervisors,,Age 45 - 54,16.6
6216,Service Station Attendants,,Age 45 - 54,13.9
6217,Street Vendors and Related Salespersons,,Age 45 - 54,19.7
6219,Other Sales Assistants and Salespersons,,Age 45 - 54,21.5
6311,Checkout Operators and Office Cashiers,,Age 45 - 54,9.4
6391,Models and Sales Demonstrators,,Age 45 - 54,27.2
6392,Retail and Wool Buyers,,Age 45 - 54,17.5
6393,Telemarketers,,Age 45 - 54,16.6
6394,Ticket Salespersons,,Age 45 - 54,17.1
6395,Visual Merchandisers,,Age 45 - 54,19.4
6399,Other Sales Support Workers,,Age 45 - 54,18.5
7111,"Clay, Concrete, Glass & Stone Machine Operators",,Age 45 - 54,24.3
7112,Industrial Spraypainters,,Age 45 - 54,22.3
7113,Paper and Wood Processing Machine Operators,,Age 45 - 54,26.1
7114,Photographic Developers and Printers,,Age 45 - 54,17.7
7115,Plastics and Rubber Production Machine Operators,,Age 45 - 54,26.1
7116,Sewing Machinists,,Age 45 - 54,32.4
7117,Textile & Footwear Production Machine Operators,,Age 45 - 54,30.2
7119,Other Machine Operators,,Age 45 - 54,25.9
7121,"Crane, Hoist and Lift Operators",,Age 45 - 54,27.9
7122,"Drillers, Miners and Shot Firers",,Age 45 - 54,24.7
7123,Engineering Production Workers,,Age 45 - 54,28.0
7129,Other Stationary Plant Operators,,Age 45 - 54,27.3
7211,"Agricultural, Forestry & Horticultural Operators",,Age 45 - 54,21.7
7212,Earthmoving Plant Operators,,Age 45 - 54,27.1
7213,Forklift Drivers,,Age 45 - 54,24.6
7219,Other Mobile Plant Operators,,Age 45 - 54,23.6
7311,Automobile Drivers,,Age 45 - 54,21.2
7312,Bus and Coach Drivers,,Age 45 - 54,25.8
7313,Train and Tram Drivers,,Age 45 - 54,32.2
7321,Delivery Drivers,,Age 45 - 54,18.9
7331,Truck Drivers,,Age 45 - 54,29.8
7411,Storepersons,,Age 45 - 54,20.8
8111,Car Detailers,,Age 45 - 54,18.0
8112,Commercial Cleaners,,Age 45 - 54,23.8
8113,Domestic Cleaners,,Age 45 - 54,28.4
8114,Housekeepers,,Age 45 - 54,22.9
8115,Laundry Workers,,Age 45 - 54,27.4
8116,Other Cleaners,,Age 45 - 54,25.5
8211,Building and Plumbing Labourers,,Age 45 - 54,17.9
8212,Concreters,,Age 45 - 54,18.5
8213,Fencers,,Age 45 - 54,23.4
8214,Insulation and Home Improvement Installers,,Age 45 - 54,22.5
8215,Paving and Surfacing Labourers,,Age 45 - 54,23.0
8216,Railway Track Workers,,Age 45 - 54,24.6
8217,Structural Steel Construction Workers,,Age 45 - 54,16.8
8219,Other Construction and Mining Labourers,,Age 45 - 54,16.8
8311,Food and Drink Factory Workers,,Age 45 - 54,24.3
8312,"Meat Boners and Slicers, and Slaughterers",,Age 45 - 54,14.9
8313,"Meat, Poultry and Seafood Process Workers",,Age 45 - 54,19.9
8321,Packers,,Age 45 - 54,21.5
8322,Product Assemblers,,Age 45 - 54,26.3
8391,Metal Engineering Process Workers,,Age 45 - 54,22.9
8392,Plastics and Rubber Factory Workers,,Age 45 - 54,26.8
8393,Product Quality Controllers,,Age 45 - 54,24.5
8394,Timber and Wood Process Workers,,Age 45 - 54,21.0
8399,Other Factory Process Workers,,Age 45 - 54,24.1
8411,Aquaculture Workers,,Age 45 - 54,20.0
8412,Crop Farm Workers,,Age 45 - 54,18.1
8413,Forestry and Logging Workers,,Age 45 - 54,19.9
8414,Garden and Nursery Labourers,,Age 45 - 54,22.7
8415,Livestock Farm Workers,,Age 45 - 54,15.1
8416,Mixed Crop and Livestock Farm Workers,,Age 45 - 54,16.2
8419,"Other Farm, Forestry and Garden Workers",,Age 45 - 54,25.3
8511,Fast Food Cooks,,Age 45 - 54,6.0
8512,Food Trades Assistants,,Age 45 - 54,14.7
8513,Kitchenhands,,Age 45 - 54,13.4
8911,Freight and Furniture Handlers,,Age 45 - 54,20.6
8912,Shelf Fillers,,Age 45 - 54,11.6
8991,Caretakers,,Age 45 - 54,24.2
8992,Deck and Fishing Hands,,Age 45 - 54,22.2
8993,Handypersons,,Age 45 - 54,28.3
8994,Motor Vehicle Parts and Accessories Fitters,,Age 45 - 54,17.9
8995,Printing Assistants and Table Workers,,Age 45 - 54,27.4
8996,Recycling and Rubbish Collectors,,Age 45 - 54,27.2
8997,Vending Machine Attendants,,Age 45 - 54,18.3
8999,Other Miscellaneous Labourers,,Age 45 - 54,18.7
1111,Chief Executives and Managing Directors,,Age 55 - 59,14.6
1112,General Managers,,Age 55 - 59,11.5
1113,Legislators,,Age 55 - 59,13.2
1211,Aquaculture Farmers,,Age 55 - 59,10.7
1212,Crop Farmers,,Age 55 - 59,12.7
1213,Livestock Farmers,,Age 55 - 59,12.0
1214,Mixed Crop and Livestock Farmers,,Age 55 - 59,13.4
1311,"Advertising, Public Relations and Sales Manager",,Age 55 - 59,7.3
1321,Corporate Services Managers,,Age 55 - 59,14.7
1322,Finance Managers,,Age 55 - 59,9.9
1323,Human Resource Managers,,Age 55 - 59,9.8
1324,Policy and Planning Managers,,Age 55 - 59,10.4
1332,Engineering Managers,,Age 55 - 59,11.4
1333,"Importers, Exporters and Wholesalers",,Age 55 - 59,11.9
1336,"Supply, Distribution and Procurement Managers",,Age 55 - 59,10.8
1341,Child Care Centre Managers,,Age 55 - 59,7.6
1342,Health and Welfare Services Managers,,Age 55 - 59,16.0
1343,School Principals,,Age 55 - 59,20.5
1344,Other Education Managers,,Age 55 - 59,16.3
1351,ICT Managers,,Age 55 - 59,8.3
1391,Commissioned Officers (Management),,Age 55 - 59,9.0
1392,Senior Non-Commissioned Defence Force Officers,,Age 55 - 59,7.1
1399,Other Specialist Managers,,Age 55 - 59,10.7
1411,Cafe and Restaurant Managers,,Age 55 - 59,8.1
1412,Caravan Park and Camping Ground Managers,,Age 55 - 59,18.7
1413,Hotel and Motel Managers,,Age 55 - 59,10.9
1414,Licensed Club Managers,,Age 55 - 59,10.5
1419,Other Accommodation and Hospitality Managers,,Age 55 - 59,15.2
1421,Retail Managers,,Age 55 - 59,9.1
1491,"Amusement, Fitness and Sports Centre Managers",,Age 55 - 59,6.1
1492,"Call, Contact Centre & Customer Service Managers",,Age 55 - 59,8.4
1493,Conference and Event Organisers,,Age 55 - 59,4.3
1494,Transport Services Managers,,Age 55 - 59,13.8
1499,"Other Hospitality, Retail and Service Managers",,Age 55 - 59,11.8
2111,"Actors, Dancers and Other Entertainers",,Age 55 - 59,5.0
2112,Music Professionals,,Age 55 - 59,7.9
2113,Photographers,,Age 55 - 59,6.0
2114,Visual Arts and Crafts Professionals,,Age 55 - 59,13.0
2121,"Artistic Directors, Media Producers & Presenters",,Age 55 - 59,5.6
2122,"Authors, and Book and Script Editors",,Age 55 - 59,10.3
2123,"Film, Television, Radio and Stage Directors",,Age 55 - 59,6.1
2124,Journalists and Other Writers,,Age 55 - 59,7.6
2211,Accountants,,Age 55 - 59,6.3
2212,"Auditors, Company Secretaries and Corporate Treasurers",,Age 55 - 59,7.1
2221,Financial Brokers,,Age 55 - 59,9.2
2222,Financial Dealers,,Age 55 - 59,6.0
2223,Financial Investment Advisers and Managers,,Age 55 - 59,8.2
2231,Human Resource Professionals,,Age 55 - 59,5.9
2232,ICT Trainers,,Age 55 - 59,10.7
2233,Training and Development Professionals,,Age 55 - 59,10.4
2241,"Actuaries, Mathematicians and Statisticians",,Age 55 - 59,6.1
2242,"Archivists, Curators and Records Managers",,Age 55 - 59,12.3
2243,Economists,,Age 55 - 59,6.5
2244,Intelligence and Policy Analysts,,Age 55 - 59,7.2
2245,Land Economists and Valuers,,Age 55 - 59,8.6
2246,Librarians,,Age 55 - 59,17.7
2247,Management and Organisation Analysts,,Age 55 - 59,8.4
2249,Other Information and Organisation Professionals,,Age 55 - 59,8.4
2251,Advertising and Marketing Professionals,,Age 55 - 59,3.4
2252,ICT Sales Professionals,,Age 55 - 59,5.7
2253,Public Relations Professionals,,Age 55 - 59,4.3
2254,Technical Sales Representatives,,Age 55 - 59,10.3
2311,Air Transport Professionals,,Age 55 - 59,8.8
2312,Marine Transport Professionals,,Age 55 - 59,12.7
2321,Architects and Landscape Architects,,Age 55 - 59,7.0
2322,Surveyors and Spatial Scientists,,Age 55 - 59,8.5
2323,"Fashion, Industrial and Jewellery Designers",,Age 55 - 59,5.3
2324,"Graphic and Web Designers, and Illustrators",,Age 55 - 59,3.5
2325,Interior Designers,,Age 55 - 59,6.2
2326,Urban and Regional Planners,,Age 55 - 59,6.4
2331,Chemical and Materials Engineers,,Age 55 - 59,6.5
2332,Civil Engineering Professionals,,Age 55 - 59,6.0
2333,Electrical Engineers,,Age 55 - 59,8.5
2334,Electronics Engineers,,Age 55 - 59,10.7
2335,"Industrial, Mechanical and Production Engineers",,Age 55 - 59,6.8
2336,Mining Engineers,,Age 55 - 59,5.6
2339,Other Engineering Professionals,,Age 55 - 59,6.3
2341,Agricultural and Forestry Scientists,,Age 55 - 59,10.3
2342,"Chemists, and Food and Wine Scientists",,Age 55 - 59,8.2
2343,Environmental Scientists,,Age 55 - 59,7.2
2344,"Geologists, Geophysicists and Hydrogeologists",,Age 55 - 59,7.1
2345,Life Scientists,,Age 55 - 59,7.8
2346,Medical Laboratory Scientists,,Age 55 - 59,8.0
2347,Veterinarians,,Age 55 - 59,7.6
2349,Other Natural and Physical Science Professionals,,Age 55 - 59,5.9
2411,Early Childhood (Pre-primary School) Teachers,,Age 55 - 59,8.4
2412,Primary School Teachers,,Age 55 - 59,10.2
2413,Middle School Teachers,,Age 55 - 59,7.4
2414,Secondary School Teachers,,Age 55 - 59,11.1
2415,Special Education Teachers,,Age 55 - 59,14.0
2421,University Lecturers and Tutors,,Age 55 - 59,11.9
2422,Vocational Education Teachers,,Age 55 - 59,16.2
2491,Education Advisers and Reviewers,,Age 55 - 59,12.2
2492,Private Tutors and Teachers,,Age 55 - 59,7.2
2493,Teachers of English to Speakers of Other Languages,,Age 55 - 59,14.3
2511,Nutrition Professionals,,Age 55 - 59,4.6
2512,Medical Imaging Professionals,,Age 55 - 59,7.3
2513,Occupational & Environmental Health Professionals,,Age 55 - 59,11.1
2514,Optometrists and Orthoptists,,Age 55 - 59,9.6
2515,Pharmacists,,Age 55 - 59,5.8
2519,Other Health Diagnostic & Promotion Professionals,,Age 55 - 59,12.1
2521,Chiropractors and Osteopaths,,Age 55 - 59,6.0
2522,Complementary Health Therapists,,Age 55 - 59,11.7
2523,Dental Practitioners,,Age 55 - 59,9.1
2524,Occupational Therapists,,Age 55 - 59,4.4
2525,Physiotherapists,,Age 55 - 59,6.6
2526,Podiatrists,,Age 55 - 59,5.4
2527,Audiologists and Speech Pathologists,,Age 55 - 59,5.0
2531,General Practitioners and Resident Medical Officers,,Age 55 - 59,8.9
2532,Anaesthetists,,Age 55 - 59,10.0
2533,Specialist Physicians,,Age 55 - 59,8.2
2534,Psychiatrists,,Age 55 - 59,10.7
2535,Surgeons,,Age 55 - 59,8.6
2539,Other Medical Practitioners,,Age 55 - 59,9.4
2541,Midwives,,Age 55 - 59,14.7
2542,Nurse Educators and Researchers,,Age 55 - 59,13.5
2543,Nurse Managers,,Age 55 - 59,16.6
2544,Registered Nurses,,Age 55 - 59,11.7
2611,ICT Business and Systems Analysts,,Age 55 - 59,7.6
2612,Multimedia Specialists and Web Developers,,Age 55 - 59,2.3
2613,Software and Applications Programmers,,Age 55 - 59,4.9
2621,Database & Systems Administrators & ICT Security,,Age 55 - 59,6.9
2631,Computer Network Professionals,,Age 55 - 59,5.3
2632,ICT Support and Test Engineers,,Age 55 - 59,4.6
2633,Telecommunications Engineering Professionals,,Age 55 - 59,7.0
2711,Barristers,,Age 55 - 59,10.3
2712,Judicial and Other Legal Professionals,,Age 55 - 59,10.5
2713,Solicitors,,Age 55 - 59,7.4
2721,Counsellors,,Age 55 - 59,11.6
2722,Ministers of Religion,,Age 55 - 59,12.8
2723,Psychologists and Psychotherapists,,Age 55 - 59,9.6
2724,Social Professionals,,Age 55 - 59,11.0
2725,Social Workers,,Age 55 - 59,10.2
2726,"Welfare, Recreation and Community Arts Workers",,Age 55 - 59,10.4
3111,Agricultural Technicians,,Age 55 - 59,11.0
3112,Medical Technicians,,Age 55 - 59,10.9
3113,Primary Products Inspectors,,Age 55 - 59,13.2
3114,Science Technicians,,Age 55 - 59,10.3
3121,"Architectural, Building & Surveying Technicians",,Age 55 - 59,9.0
3122,Civil Engineering Draftspersons and Technicians,,Age 55 - 59,8.2
3123,"Electrical Engineering Draftspersons, Technicians",,Age 55 - 59,10.5
3124,"Electronic Engineering Draftspersons, Technicians",,Age 55 - 59,11.5
3125,"Mechanical Engineering Draftspersons, Technicians",,Age 55 - 59,9.0
3126,Safety Inspectors,,Age 55 - 59,13.7
3129,Other Building and Engineering Technicians,,Age 55 - 59,11.0
3131,ICT Support Technicians,,Age 55 - 59,5.6
3132,Telecommunications Technical Specialists,,Age 55 - 59,11.1
3211,Automotive Electricians,,Age 55 - 59,7.2
3212,Motor Mechanics,,Age 55 - 59,8.0
3221,"Metal Casting, Forging & Finishing Trades",,Age 55 - 59,9.5
3222,Sheetmetal Trades Workers,,Age 55 - 59,9.1
3223,Structural Steel and Welding Trades Workers,,Age 55 - 59,7.4
3231,Aircraft Maintenance Engineers,,Age 55 - 59,8.5
3232,Metal Fitters and Machinists,,Age 55 - 59,9.1
3233,Precision Metal Trades Workers,,Age 55 - 59,10.8
3234,Toolmakers and Engineering Patternmakers,,Age 55 - 59,15.0
3241,Panelbeaters,,Age 55 - 59,9.3
3242,Vehicle Body Builders and Trimmers,,Age 55 - 59,10.7
3243,Vehicle Painters,,Age 55 - 59,6.1
3311,Bricklayers and Stonemasons,,Age 55 - 59,8.5
3312,Carpenters and Joiners,,Age 55 - 59,5.9
3321,Floor Finishers,,Age 55 - 59,8.4
3322,Painting Trades Workers,,Age 55 - 59,9.8
3331,Glaziers,,Age 55 - 59,7.8
3332,Plasterers,,Age 55 - 59,6.4
3333,Roof Tilers,,Age 55 - 59,5.3
3334,Wall and Floor Tilers,,Age 55 - 59,6.2
3341,Plumbers,,Age 55 - 59,6.1
3411,Electricians,,Age 55 - 59,6.6
3421,Airconditioning and Refrigeration Mechanics,,Age 55 - 59,6.0
3422,Electrical Distribution Trades Workers,,Age 55 - 59,8.7
3423,Electronics Trades Workers,,Age 55 - 59,8.6
3424,Telecommunications Trades Workers,,Age 55 - 59,9.6
3511,Bakers and Pastrycooks,,Age 55 - 59,5.6
3512,Butchers and Smallgoods Makers,,Age 55 - 59,8.6
3513,Chefs,,Age 55 - 59,5.3
3514,Cooks,,Age 55 - 59,7.8
3611,Animal Attendants and Trainers,,Age 55 - 59,7.0
3612,Shearers,,Age 55 - 59,8.9
3613,Veterinary Nurses,,Age 55 - 59,2.4
3621,Florists,,Age 55 - 59,7.4
3622,Gardeners,,Age 55 - 59,9.2
3623,Greenkeepers,,Age 55 - 59,12.2
3624,Nurserypersons,,Age 55 - 59,13.3
3911,Hairdressers,,Age 55 - 59,4.8
3921,"Binders, Finishers and Screen Printers",,Age 55 - 59,12.9
3922,Graphic Pre-press Trades Workers,,Age 55 - 59,10.0
3923,Printers,,Age 55 - 59,11.6
3931,Canvas and Leather Goods Makers,,Age 55 - 59,13.7
3932,Clothing Trades Workers,,Age 55 - 59,15.2
3933,Upholsterers,,Age 55 - 59,14.8
3941,Cabinetmakers,,Age 55 - 59,7.1
3942,Wood Machinists and Other Wood Trades Workers,,Age 55 - 59,11.9
3991,Boat Builders and Shipwrights,,Age 55 - 59,9.5
3992,"Chemical, Gas, Petroleum & Power Plant Operators",,Age 55 - 59,13.3
3993,"Gallery, Library and Museum Technicians",,Age 55 - 59,18.9
3994,Jewellers,,Age 55 - 59,11.9
3995,Performing Arts Technicians,,Age 55 - 59,5.8
3996,Signwriters,,Age 55 - 59,9.5
3999,Other Technicians and Trades Workers,,Age 55 - 59,8.5
4111,Ambulance Officers and Paramedics,,Age 55 - 59,8.5
4112,"Dental Hygienists, Technicians and Therapists",,Age 55 - 59,11.6
4113,Diversional Therapists,,Age 55 - 59,18.9
4114,Enrolled and Mothercraft Nurses,,Age 55 - 59,15.5
4115,Indigenous Health Workers,,Age 55 - 59,10.4
4116,Massage Therapists,,Age 55 - 59,8.1
4117,Welfare Support Workers,,Age 55 - 59,10.8
4211,Child Carers,,Age 55 - 59,5.6
4221,Education Aides,,Age 55 - 59,12.7
4231,Aged and Disabled Carers,,Age 55 - 59,14.0
4232,Dental Assistants,,Age 55 - 59,4.9
4233,Nursing Support and Personal Care Workers,,Age 55 - 59,12.0
4234,Special Care Workers,,Age 55 - 59,9.0
4311,Bar Attendants and Baristas,,Age 55 - 59,2.7
4312,Cafe Workers,,Age 55 - 59,4.8
4313,Gaming Workers,,Age 55 - 59,5.1
4314,Hotel Service Managers,,Age 55 - 59,6.6
4315,Waiters,,Age 55 - 59,1.9
4319,Other Hospitality Workers,,Age 55 - 59,4.0
4411,Defence Force Members - Other Ranks,,Age 55 - 59,1.7
4412,Fire and Emergency Workers,,Age 55 - 59,12.1
4413,Police,,Age 55 - 59,5.9
4421,Prison Officers,,Age 55 - 59,12.7
4422,Security Officers and Guards,,Age 55 - 59,9.2
4511,Beauty Therapists,,Age 55 - 59,2.9
4512,Driving Instructors,,Age 55 - 59,16.7
4513,Funeral Workers,,Age 55 - 59,13.8
4514,"Gallery, Museum and Tour Guides",,Age 55 - 59,10.1
4515,Personal Care Consultants,,Age 55 - 59,8.3
4516,Tourism and Travel Advisers,,Age 55 - 59,5.9
4517,Travel Attendants,,Age 55 - 59,7.7
4518,Other Personal Service Workers,,Age 55 - 59,9.8
4521,Fitness Instructors,,Age 55 - 59,4.4
4522,Outdoor Adventure Guides,,Age 55 - 59,4.3
4523,"Sports Coaches, Instructors and Officials",,Age 55 - 59,3.5
4524,Sportspersons,,Age 55 - 59,2.7
5111,"Contract, Program and Project Administrators",,Age 55 - 59,9.2
5121,Office Managers,,Age 55 - 59,12.5
5122,Practice Managers,,Age 55 - 59,13.7
5211,Personal Assistants,,Age 55 - 59,9.3
5212,Secretaries,,Age 55 - 59,13.5
5311,General Clerks,,Age 55 - 59,11.1
5321,Keyboard Operators,,Age 55 - 59,10.2
5411,Call or Contact Centre Workers,,Age 55 - 59,6.5
5412,Information Officers,,Age 55 - 59,8.5
5421,Receptionists,,Age 55 - 59,10.6
5511,Accounting Clerks,,Age 55 - 59,10.2
5512,Bookkeepers,,Age 55 - 59,12.5
5513,Payroll Clerks,,Age 55 - 59,10.8
5521,Bank Workers,,Age 55 - 59,7.8
5522,Credit and Loans Officers,,Age 55 - 59,7.2
5523,"Insurance, Money Market and Statistical Clerks",,Age 55 - 59,6.8
5611,Betting Clerks,,Age 55 - 59,11.6
5612,Couriers and Postal Deliverers,,Age 55 - 59,14.4
5613,Filing and Registry Clerks,,Age 55 - 59,10.5
5614,Mail Sorters,,Age 55 - 59,16.3
5615,Survey Interviewers,,Age 55 - 59,10.6
5616,Switchboard Operators,,Age 55 - 59,12.5
5619,Other Clerical and Office Support Workers,,Age 55 - 59,11.0
5911,Purchasing and Supply Logistics Clerks,,Age 55 - 59,8.9
5912,Transport and Despatch Clerks,,Age 55 - 59,9.5
5991,Conveyancers and Legal Executives,,Age 55 - 59,6.4
5992,Court and Legal Clerks,,Age 55 - 59,7.3
5993,Debt Collectors,,Age 55 - 59,7.9
5994,Human Resource Clerks,,Age 55 - 59,9.1
5995,Inspectors and Regulatory Officers,,Age 55 - 59,11.0
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",,Age 55 - 59,10.8
5997,Library Assistants,,Age 55 - 59,14.6
5999,Other Clerical & Administrative Workers,,Age 55 - 59,8.9
6111,"Auctioneers, and Stock and Station Agents",,Age 55 - 59,11.3
6112,Insurance Agents,,Age 55 - 59,6.3
6113,Sales Representatives,,Age 55 - 59,8.6
6121,Real Estate Sales Agents,,Age 55 - 59,9.7
6211,Sales Assistants (General),,Age 55 - 59,5.9
6212,ICT Sales Assistants,,Age 55 - 59,3.6
6213,Motor Vehicle and Vehicle Parts Salespersons,,Age 55 - 59,8.5
6214,Pharmacy Sales Assistants,,Age 55 - 59,6.0
6215,Retail Supervisors,,Age 55 - 59,5.5
6216,Service Station Attendants,,Age 55 - 59,6.0
6217,Street Vendors and Related Salespersons,,Age 55 - 59,8.8
6219,Other Sales Assistants and Salespersons,,Age 55 - 59,8.8
6311,Checkout Operators and Office Cashiers,,Age 55 - 59,4.5
6391,Models and Sales Demonstrators,,Age 55 - 59,11.5
6392,Retail and Wool Buyers,,Age 55 - 59,5.5
6393,Telemarketers,,Age 55 - 59,7.8
6394,Ticket Salespersons,,Age 55 - 59,7.0
6395,Visual Merchandisers,,Age 55 - 59,5.7
6399,Other Sales Support Workers,,Age 55 - 59,6.4
7111,"Clay, Concrete, Glass & Stone Machine Operators",,Age 55 - 59,8.7
7112,Industrial Spraypainters,,Age 55 - 59,8.5
7113,Paper and Wood Processing Machine Operators,,Age 55 - 59,10.9
7114,Photographic Developers and Printers,,Age 55 - 59,9.5
7115,Plastics and Rubber Production Machine Operators,,Age 55 - 59,11.3
7116,Sewing Machinists,,Age 55 - 59,19.3
7117,Textile & Footwear Production Machine Operators,,Age 55 - 59,15.4
7119,Other Machine Operators,,Age 55 - 59,11.5
7121,"Crane, Hoist and Lift Operators",,Age 55 - 59,11.2
7122,"Drillers, Miners and Shot Firers",,Age 55 - 59,8.3
7123,Engineering Production Workers,,Age 55 - 59,11.8
7129,Other Stationary Plant Operators,,Age 55 - 59,12.3
7211,"Agricultural, Forestry & Horticultural Operators",,Age 55 - 59,9.9
7212,Earthmoving Plant Operators,,Age 55 - 59,11.5
7213,Forklift Drivers,,Age 55 - 59,10.0
7219,Other Mobile Plant Operators,,Age 55 - 59,9.2
7311,Automobile Drivers,,Age 55 - 59,11.3
